Delito,SubDelito,Fecha,Hora,Victima,SubVictima,Edad,Genero,Nacionalidad,Provincia,Canton,
HURTO,POR DESCUIDO,2012-07-07,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-07-02,00:00:00 - 02:59:59,EDIFICACION,CONSTRUCCI&#211;N [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-07-03,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-07-14,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-07-20,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-07-29,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-07-26,15:00:00 - 17:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-08-05,03:00:00 - 05:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-07-30,06:00:00 - 08:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-09-01,21:00:00 - 23:59:59,EDIFICACION,BAR [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-08-27,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2012-05-06,12:00:00 - 14:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,PAISES BAJOS (HOLANDA),ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2012-06-23,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,DESCONOCIDO,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2012-06-26,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2012-07-29,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2012-07-09,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2012-10-13,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL/MENSAJERO/COBRADOR [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2012-07-22,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2012-11-22,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2011-11-01,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2011-11-14,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-08-14,06:00:00 - 08:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-01-16,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-04-05,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-04-15,00:00:00 - 02:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-05-16,18:00:00 - 20:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-05-08,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-05-29,09:00:00 - 11:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-06-15,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-06-12,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-06-15,06:00:00 - 08:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-07-02,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-07-04,12:00:00 - 14:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-07-16,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-07-29,15:00:00 - 17:59:59,VEHICULO,CARGA LIVIANA/MENSAJERO/COBRADOR [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-08-21,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-08-24,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-09-01,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-10-22,09:00:00 - 11:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-10-31,00:00:00 - 02:59:59,PERSONA,FINQUERO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-11-18,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-11-26,12:00:00 - 14:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Mayor de edad,HOMBRE,COLOMBIA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-11-24,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-11-30,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-11-26,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,BOQUETE,2010-07-28,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,BOQUETE,2011-02-11,00:00:00 - 02:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-02-15,18:00:00 - 20:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-02-06,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-02-27,18:00:00 - 20:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-02-28,00:00:00 - 02:59:59,PERSONA,USUARIO CAJERO AUTOMATICO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-03-13,15:00:00 - 17:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,HOMBRE,ESTADOS UNIDOS,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-03-14,15:00:00 - 17:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-04-13,09:00:00 - 11:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-04-14,21:00:00 - 23:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-10-02,00:00:00 - 02:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-11-09,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-06-29,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-06-23,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-09-10,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-09-14,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-09-25,06:00:00 - 08:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-08-06,00:00:00 - 02:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-10-08,09:00:00 - 11:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-10-29,18:00:00 - 20:59:59,EDIFICACION,TALLER [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-11-04,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-11-08,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-11-19,12:00:00 - 14:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-11-20,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-12-19,09:00:00 - 11:59:59,EDIFICACION,PULPERIA/ABASTECEDOR/MINISUPER/EXPENDIO CARNE [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-12-22,00:00:00 - 02:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR DESCUIDO,2012-12-29,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,SAN CARLOS,
HURTO,PROGRESIVOS,2012-01-02,00:00:00 - 02:59:59,EDIFICACION,HOTEL/MOTEL/PENSION [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,PROGRESIVOS,2012-01-30,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,PROGRESIVOS,2012-03-01,00:00:00 - 02:59:59,EDIFICACION,FERRETERIA/CENTRO PINTURAS [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2010-09-15,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2010-01-10,00:00:00 - 02:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2011-04-03,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2011-11-09,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2012-01-23,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2012-06-30,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2012-07-03,09:00:00 - 11:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,DESCUIDO,2012-12-22,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,OTRO O INDETERMINADO,2011-09-09,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2010-12-10,12:00:00 - 14:59:59,VEHICULO,CARGA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2010-09-16,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2010-10-29,00:00:00 - 02:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2010-06-07,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2011-06-10,00:00:00 - 02:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2011-06-30,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2011-11-14,00:00:00 - 02:59:59,VEHICULO,CARGA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2011-09-10,00:00:00 - 02:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2012-05-05,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2012-04-02,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2012-10-21,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2012-10-02,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2012-10-04,18:00:00 - 20:59:59,VEHICULO,FURGON O CONTENEDOR [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO DE VEHICULO,POR CONFIANZA,2012-05-06,18:00:00 - 20:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2010-04-07,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2010-03-10,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2010-04-08,15:00:00 - 17:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2010-05-26,06:00:00 - 08:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
TACHA DE VEHICULO,TACHA DE VEHICULO,2010-06-11,18:00:00 - 20:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2010-07-12,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2010-06-21,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2010-08-23,18:00:00 - 20:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2010-10-02,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2010-11-07,00:00:00 - 02:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2010-11-27,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2010-12-15,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-01-10,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Mayor de edad,HOMBRE,COSTA DE MARFIL,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-02-05,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-02-06,09:00:00 - 11:59:59,VEHICULO,CARGA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-03-01,18:00:00 - 20:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-04-13,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-05-05,21:00:00 - 23:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-06-24,00:00:00 - 02:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-06-24,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-07-29,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-08-24,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-11-10,00:00:00 - 02:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2011-11-10,00:00:00 - 02:59:59,EDIFICACION,IGLESIA/TEMPLO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2012-02-05,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2012-04-01,09:00:00 - 11:59:59,PERSONA,FINQUERO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2012-04-14,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2012-04-23,00:00:00 - 02:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2012-04-02,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2012-05-15,00:00:00 - 02:59:59,PERSONA,FINQUERO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2012-05-24,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2012-06-13,18:00:00 - 20:59:59,PERSONA,ESTUDIANTE [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2012-06-04,00:00:00 - 02:59:59,PERSONA,PEATON [PERSONA],Menor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2012-06-05,06:00:00 - 08:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
